trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
2113,18:06:00,18:06:00,138,1,,0,0,1
2113,18:21:00,18:21:00,136,2,,0,0,1
2113,18:43:00,18:43:00,137,3,,0,0,1
2113,18:54:00,18:54:00,23,4,,0,0,1
2113,19:11:00,19:11:00,11,5,,0,0,1
2113,19:15:00,19:15:00,87,6,,0,0,1
2114,18:44:00,18:44:00,138,1,,0,0,1
2114,18:59:00,18:59:00,136,2,,0,0,1
2114,19:21:00,19:21:00,137,3,,0,0,1
2114,19:32:00,19:32:00,23,4,,0,0,1
2114,19:49:00,19:49:00,11,5,,0,0,1
2114,19:53:00,19:53:00,87,6,,0,0,1
2115,19:22:00,19:22:00,138,1,,0,0,1
2115,19:37:00,19:37:00,136,2,,0,0,1
2115,19:59:00,19:59:00,137,3,,0,0,1
2115,20:10:00,20:10:00,23,4,,0,0,1
2115,20:27:00,20:27:00,11,5,,0,0,1
2115,20:31:00,20:31:00,87,6,,0,0,1
2116,20:00:00,20:00:00,138,1,,0,0,1
2116,20:15:00,20:15:00,136,2,,0,0,1
2116,20:37:00,20:37:00,137,3,,0,0,1
2116,20:48:00,20:48:00,23,4,,0,0,1
2116,21:05:00,21:05:00,11,5,,0,0,1
2116,21:09:00,21:09:00,87,6,,0,0,1
2117,20:36:00,20:36:00,138,1,,0,0,1
2117,20:51:00,20:51:00,136,2,,0,0,1
2117,21:13:00,21:13:00,137,3,,0,0,1
2117,21:24:00,21:24:00,23,4,,0,0,1
2117,21:41:00,21:41:00,11,5,,0,0,1
2117,21:45:00,21:45:00,87,6,,0,0,1
2118,11:45:00,11:45:00,87,1,,0,0,1
2118,11:52:00,11:52:00,11,2,,0,0,1
2118,12:09:00,12:09:00,23,3,,0,0,1
2118,12:22:00,12:22:00,137,4,,0,0,1
2118,12:42:00,12:42:00,136,5,,0,0,1
2118,12:54:00,12:54:00,138,6,,0,0,1
2119,12:23:00,12:23:00,87,1,,0,0,1
2119,12:30:00,12:30:00,11,2,,0,0,1
2119,12:47:00,12:47:00,23,3,,0,0,1
2119,13:00:00,13:00:00,137,4,,0,0,1
2119,13:20:00,13:20:00,136,5,,0,0,1
2119,13:32:00,13:32:00,138,6,,0,0,1
2120,13:01:00,13:01:00,87,1,,0,0,1
2120,13:08:00,13:08:00,11,2,,0,0,1
2120,13:25:00,13:25:00,23,3,,0,0,1
2120,13:38:00,13:38:00,137,4,,0,0,1
2120,13:58:00,13:58:00,136,5,,0,0,1
2120,14:10:00,14:10:00,138,6,,0,0,1
2121,13:39:00,13:39:00,87,1,,0,0,1
2121,13:46:00,13:46:00,11,2,,0,0,1
2121,14:03:00,14:03:00,23,3,,0,0,1
2121,14:16:00,14:16:00,137,4,,0,0,1
2121,14:36:00,14:36:00,136,5,,0,0,1
2121,14:48:00,14:48:00,138,6,,0,0,1
2122,14:17:00,14:17:00,87,1,,0,0,1
2122,14:24:00,14:24:00,11,2,,0,0,1
2122,14:41:00,14:41:00,23,3,,0,0,1
2122,14:54:00,14:54:00,137,4,,0,0,1
2122,15:14:00,15:14:00,136,5,,0,0,1
2122,15:26:00,15:26:00,138,6,,0,0,1
2123,14:55:00,14:55:00,87,1,,0,0,1
2123,15:02:00,15:02:00,11,2,,0,0,1
2123,15:19:00,15:19:00,23,3,,0,0,1
2123,15:32:00,15:32:00,137,4,,0,0,1
2123,15:52:00,15:52:00,136,5,,0,0,1
2123,16:04:00,16:04:00,138,6,,0,0,1
2124,15:33:00,15:33:00,87,1,,0,0,1
2124,15:40:00,15:40:00,11,2,,0,0,1
2124,15:57:00,15:57:00,23,3,,0,0,1
2124,16:10:00,16:10:00,137,4,,0,0,1
2124,16:30:00,16:30:00,136,5,,0,0,1
2124,16:42:00,16:42:00,138,6,,0,0,1
2125,16:11:00,16:11:00,87,1,,0,0,1
2125,16:18:00,16:18:00,11,2,,0,0,1
2125,16:35:00,16:35:00,23,3,,0,0,1
2125,16:48:00,16:48:00,137,4,,0,0,1
2125,17:08:00,17:08:00,136,5,,0,0,1
2125,17:20:00,17:20:00,138,6,,0,0,1
2126,16:49:00,16:49:00,87,1,,0,0,1
2126,16:56:00,16:56:00,11,2,,0,0,1
2126,17:13:00,17:13:00,23,3,,0,0,1
2126,17:26:00,17:26:00,137,4,,0,0,1
2126,17:46:00,17:46:00,136,5,,0,0,1
2126,17:58:00,17:58:00,138,6,,0,0,1
2127,17:27:00,17:27:00,87,1,,0,0,1
2127,17:34:00,17:34:00,11,2,,0,0,1
2127,17:51:00,17:51:00,23,3,,0,0,1
2127,18:04:00,18:04:00,137,4,,0,0,1
2127,18:24:00,18:24:00,136,5,,0,0,1
2127,18:36:00,18:36:00,138,6,,0,0,1
2128,18:05:00,18:05:00,87,1,,0,0,1
2128,18:12:00,18:12:00,11,2,,0,0,1
2128,18:29:00,18:29:00,23,3,,0,0,1
2128,18:42:00,18:42:00,137,4,,0,0,1
2128,19:02:00,19:02:00,136,5,,0,0,1
2128,19:14:00,19:14:00,138,6,,0,0,1
2129,18:43:00,18:43:00,87,1,,0,0,1
2129,18:50:00,18:50:00,11,2,,0,0,1
2129,19:07:00,19:07:00,23,3,,0,0,1
2129,19:20:00,19:20:00,137,4,,0,0,1
2129,19:40:00,19:40:00,136,5,,0,0,1
2129,19:52:00,19:52:00,138,6,,0,0,1
2130,19:21:00,19:21:00,87,1,,0,0,1
2130,19:28:00,19:28:00,11,2,,0,0,1
2130,19:45:00,19:45:00,23,3,,0,0,1
2130,19:58:00,19:58:00,137,4,,0,0,1
2130,20:18:00,20:18:00,136,5,,0,0,1
2130,20:30:00,20:30:00,138,6,,0,0,1
2131,19:59:00,19:59:00,87,1,,0,0,1
2131,20:06:00,20:06:00,11,2,,0,0,1
2131,20:23:00,20:23:00,23,3,,0,0,1
2131,20:36:00,20:36:00,137,4,,0,0,1
2131,20:56:00,20:56:00,136,5,,0,0,1
2131,21:08:00,21:08:00,138,6,,0,0,1
2132,20:37:00,20:37:00,87,1,,0,0,1
2132,20:44:00,20:44:00,11,2,,0,0,1
2132,21:01:00,21:01:00,23,3,,0,0,1
2132,21:14:00,21:14:00,137,4,,0,0,1
2132,21:34:00,21:34:00,136,5,,0,0,1
2132,21:46:00,21:46:00,138,6,,0,0,1
2133,10:29:00,10:29:00,87,1,,0,0,1
2133,10:41:00,10:41:00,120,2,,0,0,1
2133,10:56:00,10:56:00,17,3,,0,0,1
2133,11:03:00,11:03:00,90,4,,0,0,1
2133,11:09:00,11:09:00,25,5,,0,0,1
2133,11:17:00,11:17:00,89,6,,0,0,1
2133,11:21:00,11:21:00,113,7,,0,0,1
2134,11:26:00,11:26:00,87,1,,0,0,1
2134,11:38:00,11:38:00,120,2,,0,0,1
2134,11:53:00,11:53:00,17,3,,0,0,1
2134,12:00:00,12:00:00,90,4,,0,0,1
2134,12:06:00,12:06:00,25,5,,0,0,1
2134,12:14:00,12:14:00,89,6,,0,0,1
2134,12:18:00,12:18:00,113,7,,0,0,1
2135,12:23:00,12:23:00,87,1,,0,0,1
2135,12:35:00,12:35:00,120,2,,0,0,1
2135,12:50:00,12:50:00,17,3,,0,0,1
2135,12:57:00,12:57:00,90,4,,0,0,1
2135,13:03:00,13:03:00,25,5,,0,0,1
2135,13:11:00,13:11:00,89,6,,0,0,1
2135,13:15:00,13:15:00,113,7,,0,0,1
2136,13:20:00,13:20:00,87,1,,0,0,1
2136,13:32:00,13:32:00,120,2,,0,0,1
2136,13:47:00,13:47:00,17,3,,0,0,1
2136,13:54:00,13:54:00,90,4,,0,0,1
2136,14:00:00,14:00:00,25,5,,0,0,1
2136,14:08:00,14:08:00,89,6,,0,0,1
2136,14:12:00,14:12:00,113,7,,0,0,1
2137,14:17:00,14:17:00,87,1,,0,0,1
2137,14:29:00,14:29:00,120,2,,0,0,1
2137,14:44:00,14:44:00,17,3,,0,0,1
2137,14:51:00,14:51:00,90,4,,0,0,1
2137,14:57:00,14:57:00,25,5,,0,0,1
2137,15:05:00,15:05:00,89,6,,0,0,1
2137,15:09:00,15:09:00,113,7,,0,0,1
2138,15:17:00,15:17:00,87,1,,0,0,1
2138,15:29:00,15:29:00,120,2,,0,0,1
2138,15:44:00,15:44:00,17,3,,0,0,1
2138,15:51:00,15:51:00,90,4,,0,0,1
2138,15:57:00,15:57:00,25,5,,0,0,1
2138,16:05:00,16:05:00,89,6,,0,0,1
2138,16:09:00,16:09:00,113,7,,0,0,1
2139,16:13:00,16:13:00,87,1,,0,0,1
2139,16:25:00,16:25:00,120,2,,0,0,1
2139,16:42:00,16:42:00,17,3,,0,0,1
2139,16:49:00,16:49:00,90,4,,0,0,1
2139,16:54:00,16:54:00,25,5,,0,0,1
2139,17:02:00,17:02:00,89,6,,0,0,1
2139,17:06:00,17:06:00,113,7,,0,0,1
2140,16:52:00,16:52:00,87,1,,0,0,1
2140,17:04:00,17:04:00,120,2,,0,0,1
2140,17:21:00,17:21:00,17,3,,0,0,1
2140,17:28:00,17:28:00,90,4,,0,0,1
2140,17:33:00,17:33:00,25,5,,0,0,1
2140,17:41:00,17:41:00,89,6,,0,0,1
2140,17:45:00,17:45:00,113,7,,0,0,1
2141,17:31:00,17:31:00,87,1,,0,0,1
2141,17:43:00,17:43:00,120,2,,0,0,1
2141,18:00:00,18:00:00,17,3,,0,0,1
2141,18:07:00,18:07:00,90,4,,0,0,1
2141,18:12:00,18:12:00,25,5,,0,0,1
2141,18:20:00,18:20:00,89,6,,0,0,1
2141,18:24:00,18:24:00,113,7,,0,0,1
2142,18:13:00,18:13:00,87,1,,0,0,1
2142,18:25:00,18:25:00,120,2,,0,0,1
2142,18:42:00,18:42:00,17,3,,0,0,1
2142,18:49:00,18:49:00,90,4,,0,0,1
2142,18:54:00,18:54:00,25,5,,0,0,1
2142,19:02:00,19:02:00,89,6,,0,0,1
2142,19:06:00,19:06:00,113,7,,0,0,1
2143,18:52:00,18:52:00,87,1,,0,0,1
2143,19:04:00,19:04:00,120,2,,0,0,1
2143,19:21:00,19:21:00,17,3,,0,0,1
2143,19:28:00,19:28:00,90,4,,0,0,1
2143,19:33:00,19:33:00,25,5,,0,0,1
2143,19:41:00,19:41:00,89,6,,0,0,1
2143,19:45:00,19:45:00,113,7,,0,0,1
2144,19:28:00,19:28:00,87,1,,0,0,1
2144,19:40:00,19:40:00,120,2,,0,0,1
2144,19:55:00,19:55:00,17,3,,0,0,1
2144,20:02:00,20:02:00,90,4,,0,0,1
2144,20:08:00,20:08:00,25,5,,0,0,1
2144,20:16:00,20:16:00,89,6,,0,0,1
2144,20:20:00,20:20:00,113,7,,0,0,1
2145,20:07:00,20:07:00,87,1,,0,0,1
2145,20:19:00,20:19:00,120,2,,0,0,1
2145,20:34:00,20:34:00,17,3,,0,0,1
2145,20:41:00,20:41:00,90,4,,0,0,1
2145,20:47:00,20:47:00,25,5,,0,0,1
2145,20:55:00,20:55:00,89,6,,0,0,1
2145,20:59:00,20:59:00,113,7,,0,0,1
2146,11:26:00,11:26:00,113,1,,0,0,1
2146,11:32:00,11:32:00,89,2,,0,0,1
2146,11:40:00,11:40:00,25,3,,0,0,1
2146,11:46:00,11:46:00,90,4,,0,0,1
2146,11:53:00,11:53:00,17,5,,0,0,1
2146,12:07:00,12:07:00,120,6,,0,0,1
2146,12:17:00,12:17:00,87,7,,0,0,1
2147,12:23:00,12:23:00,113,1,,0,0,1
2147,12:29:00,12:29:00,89,2,,0,0,1
2147,12:37:00,12:37:00,25,3,,0,0,1
2147,12:43:00,12:43:00,90,4,,0,0,1
2147,12:50:00,12:50:00,17,5,,0,0,1
2147,13:04:00,13:04:00,120,6,,0,0,1
2147,13:14:00,13:14:00,87,7,,0,0,1
2148,13:20:00,13:20:00,113,1,,0,0,1
2148,13:26:00,13:26:00,89,2,,0,0,1
2148,13:34:00,13:34:00,25,3,,0,0,1
2148,13:40:00,13:40:00,90,4,,0,0,1
2148,13:47:00,13:47:00,17,5,,0,0,1
2148,14:01:00,14:01:00,120,6,,0,0,1
2148,14:11:00,14:11:00,87,7,,0,0,1
2149,14:17:00,14:17:00,113,1,,0,0,1
2149,14:23:00,14:23:00,89,2,,0,0,1
2149,14:31:00,14:31:00,25,3,,0,0,1
2149,14:37:00,14:37:00,90,4,,0,0,1
2149,14:44:00,14:44:00,17,5,,0,0,1
2149,14:58:00,14:58:00,120,6,,0,0,1
2149,15:08:00,15:08:00,87,7,,0,0,1
2150,15:14:00,15:14:00,113,1,,0,0,1
2150,15:20:00,15:20:00,89,2,,0,0,1
2150,15:28:00,15:28:00,25,3,,0,0,1
2150,15:34:00,15:34:00,90,4,,0,0,1
2150,15:41:00,15:41:00,17,5,,0,0,1
2150,15:55:00,15:55:00,120,6,,0,0,1
2150,16:05:00,16:05:00,87,7,,0,0,1
2151,16:14:00,16:14:00,113,1,,0,0,1
2151,16:20:00,16:20:00,89,2,,0,0,1
2151,16:28:00,16:28:00,25,3,,0,0,1
2151,16:34:00,16:34:00,90,4,,0,0,1
2151,16:41:00,16:41:00,17,5,,0,0,1
2151,16:55:00,16:55:00,120,6,,0,0,1
2151,17:05:00,17:05:00,87,7,,0,0,1
2152,17:14:00,17:14:00,113,1,,0,0,1
2152,17:20:00,17:20:00,89,2,,0,0,1
2152,17:29:00,17:29:00,25,3,,0,0,1
2152,17:35:00,17:35:00,90,4,,0,0,1
2152,17:42:00,17:42:00,17,5,,0,0,1
2152,17:56:00,17:56:00,120,6,,0,0,1
2152,18:06:00,18:06:00,87,7,,0,0,1
2153,17:50:00,17:50:00,113,1,,0,0,1
2153,17:56:00,17:56:00,89,2,,0,0,1
2153,18:05:00,18:05:00,25,3,,0,0,1
2153,18:11:00,18:11:00,90,4,,0,0,1
2153,18:18:00,18:18:00,17,5,,0,0,1
2153,18:32:00,18:32:00,120,6,,0,0,1
2153,18:42:00,18:42:00,87,7,,0,0,1
2154,18:29:00,18:29:00,113,1,,0,0,1
2154,18:35:00,18:35:00,89,2,,0,0,1
2154,18:44:00,18:44:00,25,3,,0,0,1
2154,18:50:00,18:50:00,90,4,,0,0,1
2154,18:57:00,18:57:00,17,5,,0,0,1
2154,19:11:00,19:11:00,120,6,,0,0,1
2154,19:21:00,19:21:00,87,7,,0,0,1
2155,19:11:00,19:11:00,113,1,,0,0,1
2155,19:17:00,19:17:00,89,2,,0,0,1
2155,19:26:00,19:26:00,25,3,,0,0,1
2155,19:32:00,19:32:00,90,4,,0,0,1
2155,19:39:00,19:39:00,17,5,,0,0,1
2155,19:53:00,19:53:00,120,6,,0,0,1
2155,20:03:00,20:03:00,87,7,,0,0,1
2156,19:50:00,19:50:00,113,1,,0,0,1
2156,19:56:00,19:56:00,89,2,,0,0,1
